Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,98,3430,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,60,2100,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,85,2975,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,27,945,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,63,2205,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,79,2765,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,94,3290,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,13,455,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,74,2590,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,90,3150,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,163,5705,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,69,2415,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,50,1750,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,172,6020,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,157,5495,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,157,5495,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,92,3220,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,115,4025,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,189,6615,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,144,5040,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,199,6965,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,12,420,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,57,1995,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,46,1610,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,82,2870,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,52,1820,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,109,3815,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,107,3745,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,91,3185,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,54,1890,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,94,3290,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,16,560,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,113,3955,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,154,5390,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,99,3465,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,85,2975,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,105,3675,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,116,4060,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,78,2730,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,196,6860,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,121,4235,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,25,875,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,115,4025,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,200,7000,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,192,6720,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,76,2660,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,169,5915,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,90,3150,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,147,5145,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,112,3920,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,59,2065,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,42,1470,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,116,4060,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,57,1995,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,32,1120,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,141,4935,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,70,2450,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,186,6510,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,57,1995,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,174,6090,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,43,1505,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,46,1610,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,50,1750,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,144,5040,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,158,5530,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,30,1050,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,188,6580,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,144,5040,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,138,4830,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,175,6125,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,133,4655,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,39,1365,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,113,3955,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,134,4690,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,30,1050,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,96,3360,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,166,5810,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,165,5775,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,62,2170,1,35
Producto 1,Producto 1 Dimensiones x*y*z,unidades,u,INGRESO,100,3500,1,35
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,85,13345,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,46,7222,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,164,25748,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,34,5338,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,11,1727,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,128,20096,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,169,26533,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,48,7536,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,118,18526,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,154,24178,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,196,30772,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,109,17113,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,141,22137,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,85,13345,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,156,24492,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,97,15229,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,21,3297,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,130,20410,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,162,25434,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,67,10519,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,155,24335,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,55,8635,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,88,13816,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,77,12089,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,53,8321,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,20,3140,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,47,7379,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,52,8164,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,77,12089,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,198,31086,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,165,25905,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,65,10205,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,105,16485,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,35,5495,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,92,14444,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,55,8635,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,124,19468,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,136,21352,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,22,3454,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,52,8164,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,131,20567,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,37,5809,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,148,23236,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,34,5338,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,60,9420,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,149,23393,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,23,3611,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,184,28888,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,121,18997,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,169,26533,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,144,22608,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,169,26533,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,181,28417,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,94,14758,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,90,14130,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,31,4867,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,148,23236,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,197,30929,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,30,4710,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,64,10048,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,110,17270,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,84,13188,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,68,10676,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,19,2983,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,173,27161,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,181,28417,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,184,28888,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,63,9891,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,182,28574,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,85,13345,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,134,21038,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,40,6280,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,158,24806,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,99,15543,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,142,22294,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,193,30301,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,53,8321,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,27,4239,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,40,6280,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,22,3454,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,140,21980,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,166,26062,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,146,22922,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,132,20724,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,135,21195,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,114,17898,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,144,22608,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,195,30615,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,29,4553,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,155,24335,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,160,25120,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,126,19782,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,130,20410,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,119,18683,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,70,10990,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,18,2826,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,96,15072,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,124,19468,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,92,14444,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,54,8478,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,153,24021,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,40,6280,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,96,15072,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,94,14758,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,53,8321,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,50,7850,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,48,7536,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,100,15700,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,139,21823,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,46,7222,3,157
Producto 3,Producto 3 Dimensiones d*e*f,unidades,u,INGRESO,167,26219,3,157
